客户名称,方案名称,不同价格,价格名称,价格变化,在保情况
昆山优资人力资源有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
昆山伊恩特自动化科技有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
昆山伊恩特自动化科技有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
昆山伊恩特自动化科技有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
昆山伊恩特自动化科技有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
昆山万腾人力资源有限公司,餐饮行业1-3类-80万10%,,,无变化,当前在保
昆山万腾人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
昆山万盛优源服务外包有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
无锡永固企业管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
无锡弥芥餐饮管理有限公司,福建阳光60+5+10%,,,无变化,当前在保
无锡布勒卡乐服务外包有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
无锡国信工业服务外包有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
无锡仕邦达人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
成都浅予企业管理有限公司,餐饮行业1-3类-60万10%,,,无变化,当前在保
无锡丹诺康健康养老有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
新北区三井企宝保企业管理咨询经营部,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
新北区三井企宝保企业管理咨询经营部,易久保-雇主责任险-方案四-60万10%取消交通限额,,,无变化,当前在保
新化县梅山揽俊人力资源有限公司,易久保-雇主责任险-方案二-30万10%,,,无变化,当前在保
新乡新东人力资源外包服务有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
新乡新东人力资源外包服务有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
捷赛企业管理外包服务（上海）有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
扬州修正人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
扎鲁特旗涉晰农业发展有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
成都诚信人力资源管理顾问有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
成都蓝通人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
成都浅予企业管理有限公司安庆分公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
安徽凯尔威人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
安徽凯威人力资源咨询有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
南京元知人力资源管理有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
嘉兴瑞禾人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
咸宁市睿博人力资源服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
和欢人力（广州）企业管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
周口市润辉企业管理服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
启东市奇聘人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
吉野家餐饮管理（武汉）有限公司,福建阳光60+5+10%,,,无变化,当前在保
合肥诚工人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
合肥诚工人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
合肥市网才人力资源服务有限公司,易久保-雇主责任险-方案四-60万10%取消交通限额,,,无变化,当前在保
合肥市网才人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
合肥市申祥人力资源管理有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
合肥市申祥人力资源管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
合肥市申祥人力资源管理有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
合肥市塞维瑞人力资源服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
合肥工蚁人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
合肥工蚁人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
合肥宣携人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
合肥凯立教育咨询有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
台州薪发科技有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
台州薪发科技有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
台州薪发科技有限公司,易久保-雇主责任险-方案二-30万10%,,,无变化,当前在保
台州薪发科技有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
台州慧才人力资源有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
台州市黄岩蓝瑜人力资源开发有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
台州市黄岩蓝瑜人力资源开发有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
台州市黄岩圆美人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
台州市黄岩圆美人力资源有限公司,易久保-雇主责任险-方案二-30万10%,,,无变化,当前在保
台州市黄岩圆美人力资源有限公司,易久保-雇主责任险-方案二-30万10%,,,无变化,当前在保
咸宁市睿博人力资源服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
咸宁市睿博人力资源服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
商水思博睿企业管理有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
嘉兴市陆汇企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
嘉兴浙嘉企业管理有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴浙嘉企业管理有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴浙嘉企业管理有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴泛海人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴沪宏人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴汤丞企业管理有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
嘉兴汤丞企业管理有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴汇匠人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴智盛服务外包有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
嘉兴星程人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴易盛人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
嘉兴恩杰企业管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
嘉兴市宏程人力资源有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
嘉兴人才无忧信息科技集团有限公司桐乡分公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴市嘉汇人力资源有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴宏建人力资源有限公司,易久保-雇主责任险-方案五-80万6%（50）,,,无变化,当前在保
嘉兴宏建人力资源有限公司,易久保-雇主责任险-方案五-80万6%（50）,,,无变化,当前在保
嘉兴宏建人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴和胜人力资源有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴华铭人力资源服务有限公司,易久保-雇主责任险-方案五-80万6%,,,无变化,当前在保
嘉兴创辉人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴冠善人力资源管理有限公司,易久保-雇主责任险-方案四-60万10%,,,无变化,当前在保
嘉兴优创服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴优创服务外包有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
嘉兴优创服务外包有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
嘉兴人才无忧信息科技集团有限公司桐乡分公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
台州市丹诺康松岩养老服务有限公司,易久保-雇主责任险-方案三-60万6%,,,无变化,当前在保
厦门金才人力资源服务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
厦门通纳人力资源有限公司,易康项目-雇主责任险-方案三-100万10%,,,无变化,当前在保
南京旺仕通人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京良平劳务有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京良平劳务有限公司,易康项目-雇主责任险-方案一-80万10%,,,无变化,当前在保
南京良平劳务有限公司,易康项目-雇主责任险-方案五-80万10%,,,无变化,当前在保
南京烁邦企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京烁邦企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京淳臻劳务有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
南京淳臻劳务有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
南京浩发人力资源服务有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
南京浩发人力资源服务有限公司,易久保-雇主责任险-方案一-30万5%,,,无变化,当前在保
南京浩发人力资源服务有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
南京浩发人力资源服务有限公司,易久保-雇主责任险-方案五-80万6%取消交通限额,,,无变化,当前在保
南京汇聘劳务外包服务有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京旺仕通人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京锦城供应链管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京新夏企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京新夏企业管理有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
南京恒齐人力资源有限公司,易康项目-雇主责任险-方案一-80万10%取消交通限额,,,无变化,当前在保
